billing_date,cust_id,product_id,revenue,active_users,api_calls,storage_gb,support_hours,feature_count,data_processed_gb,integration_count,training_hours
2024-02-29,CUST_095,prod_01,14793.42,73,11161,535.6,7.0,17,1245.3,5,22.7
2024-02-29,CUST_084,prod_07,12996.41,105,11875,112.7,4.0,9,872.0,8,13.8
2024-02-29,CUST_035,prod_03,8174.17,68,3625,658.5,3.2,17,236.5,4,4.3
2024-02-29,CUST_100,prod_06,8325.76,29,3865,156.2,7.6,8,897.8,5,7.8
2024-02-29,CUST_053,prod_07,11297.36,92,11525,334.2,4.8,5,984.3,7,12.4
2024-02-29,CUST_078,prod_04,7580.24,25,8074,470.6,5.4,16,451.6,5,22.4
2024-02-29,CUST_136,prod_07,12593.78,133,4164,636.7,4.1,4,394.7,9,13.4
2024-02-29,CUST_164,prod_04,9413.91,122,9466,138.3,12.7,5,198.8,3,21.7
2024-02-29,CUST_002,prod_08,9722.65,57,7850,116.5,8.6,13,591.1,9,12.8
2024-02-29,CUST_045,prod_04,13687.99,84,2272,496.4,8.7,12,1323.0,9,17.0
2024-02-29,CUST_028,prod_07,6113.53,21,8018,654.7,8.8,7,354.3,3,17.4
2024-02-29,CUST_068,prod_07,12242.39,76,3106,352.9,9.2,11,1126.6,8,24.1
2024-02-29,CUST_189,prod_02,12012.51,16,2855,102.8,7.4,19,1218.8,11,8.5
2024-02-29,CUST_044,prod_10,8531.47,36,4266,130.2,4.3,12,925.0,5,8.6
2024-02-29,CUST_130,prod_09,6402.04,53,1623,426.6,5.9,13,252.4,3,9.8
2024-02-29,CUST_184,prod_01,15675.91,129,9583,471.1,6.0,13,1076.4,9,25.5
2024-02-29,CUST_003,prod_04,11227.13,127,2510,186.3,7.1,5,618.0,5,13.3
2024-02-29,CUST_193,prod_04,8921.54,56,2230,520.3,5.0,4,497.6,7,6.9
2024-02-29,CUST_149,prod_05,7738.06,29,1335,414.5,10.8,12,413.2,7,12.5
2024-02-29,CUST_121,prod_05,9471.83,41,13080,330.8,5.4,4,650.1,9,25.7
2024-02-29,CUST_137,prod_09,13279.64,50,2652,584.8,7.0,4,1238.7,9,24.5
2024-02-29,CUST_111,prod_05,9400.01,16,11956,152.9,6.3,16,629.3,11,23.7
2024-02-29,CUST_136,prod_08,10009.69,58,5187,578.0,4.4,16,548.1,3,25.0
2024-02-29,CUST_149,prod_04,9379.84,53,5429,661.0,12.9,4,618.4,7,7.7
2024-02-29,CUST_155,prod_02,10065.56,15,12482,653.5,2.6,19,939.6,9,16.5
2024-02-29,CUST_154,prod_07,8367.09,48,3528,528.4,6.5,11,653.5,4,13.4
2024-02-29,CUST_097,prod_04,10025.62,64,9322,126.6,11.7,17,402.5,11,12.9
2024-02-29,CUST_025,prod_08,12154.58,72,7434,533.0,9.7,17,576.2,9,10.9
2024-02-29,CUST_007,prod_10,11962.49,76,12908,196.4,9.9,20,1005.4,8,4.0
2024-02-29,CUST_177,prod_06,11275.67,98,10929,177.0,10.9,17,292.3,9,8.6
2024-02-29,CUST_107,prod_02,11523.15,66,5200,503.3,9.2,8,1052.2,7,13.7
2024-02-29,CUST_165,prod_04,10177.21,85,10276,535.7,3.4,7,719.3,3,7.3
2024-02-29,CUST_070,prod_10,13508.8,88,8582,67.8,11.3,20,1196.9,8,17.7
2024-02-29,CUST_151,prod_01,12030.09,89,3848,482.6,7.6,9,905.1,7,7.0
2024-02-29,CUST_176,prod_06,17172.86,119,12279,661.4,3.4,11,1322.5,5,17.5
2024-02-29,CUST_109,prod_03,10064.9,90,3547,444.4,10.4,13,590.6,3,6.2
2024-02-29,CUST_095,prod_03,10901.0,121,5441,157.1,7.3,19,264.2,4,14.4
2024-02-29,CUST_158,prod_02,15697.94,119,2152,339.9,2.0,19,853.2,9,4.8
2024-02-29,CUST_105,prod_03,13792.34,109,8420,628.5,8.0,7,1039.4,8,23.3
2024-02-29,CUST_114,prod_08,13227.25,113,13273,415.4,9.7,17,719.5,5,14.7
2024-02-29,CUST_198,prod_09,15061.34,90,5308,463.0,12.8,19,1035.2,8,15.5
2024-02-29,CUST_081,prod_09,11617.57,98,10537,353.5,9.5,11,474.0,5,22.0
2024-02-29,CUST_180,prod_07,13239.56,46,10689,513.0,3.0,13,1313.1,4,20.3
2024-02-29,CUST_185,prod_05,5526.33,13,8743,109.3,9.8,4,746.9,3,22.7
2024-02-29,CUST_104,prod_08,13043.13,92,11466,394.3,9.9,20,684.2,9,6.8
2024-02-29,CUST_026,prod_03,8883.32,66,6697,276.7,4.3,4,418.0,7,22.2
2024-02-29,CUST_077,prod_08,11394.59,40,2832,202.4,11.2,20,939.1,5,22.8
2024-02-29,CUST_195,prod_02,11152.08,56,9227,321.1,9.5,9,1124.8,5,25.6
2024-02-29,CUST_139,prod_09,14276.04,86,10918,355.4,4.8,12,1146.3,9,20.8
2024-02-29,CUST_093,prod_08,12639.08,56,1476,291.6,7.2,13,988.2,9,24.5
2024-02-29,CUST_163,prod_01,11119.24,31,8349,459.5,4.3,16,1227.2,4,19.8
2024-02-29,CUST_115,prod_07,10810.41,46,1404,624.5,6.7,11,827.4,5,15.0
2024-02-29,CUST_148,prod_01,12808.67,100,11643,316.0,11.3,19,778.8,7,13.8
2024-02-29,CUST_037,prod_04,12741.88,46,1733,656.0,9.7,20,1220.2,11,12.1
2024-02-29,CUST_018,prod_01,13382.82,65,2596,295.3,8.8,11,1317.1,3,18.2
2024-02-29,CUST_090,prod_10,10972.41,96,5337,162.5,3.1,17,359.6,7,20.1
2024-02-29,CUST_028,prod_06,13566.95,72,7029,629.1,10.5,11,1064.8,4,24.7
2024-02-29,CUST_064,prod_03,6114.7,52,10763,95.4,11.7,13,331.4,4,3.2
2024-02-29,CUST_080,prod_01,8093.32,13,9469,622.9,4.7,12,839.1,3,22.0
2024-02-29,CUST_027,prod_01,11282.51,108,5528,590.0,7.5,15,475.4,8,8.0
2024-02-29,CUST_148,prod_04,11922.5,62,10881,84.5,2.1,8,1323.5,4,4.2
2024-02-29,CUST_183,prod_04,15068.69,118,10487,584.5,3.0,19,522.8,11,22.8
2024-02-29,CUST_082,prod_03,9750.98,37,2490,433.9,4.2,16,885.6,8,13.0
2024-02-29,CUST_101,prod_05,10464.86,54,3309,254.5,8.1,4,929.7,4,20.8
2024-02-29,CUST_147,prod_01,13048.24,105,2157,262.7,8.0,20,741.8,4,22.2
2024-02-29,CUST_191,prod_04,14665.05,121,8629,398.3,1.9,9,781.1,11,17.2
2024-02-29,CUST_141,prod_01,12169.76,77,6137,385.2,5.9,19,882.9,9,7.4
2024-02-29,CUST_169,prod_03,8235.28,31,7133,567.4,13.1,15,560.6,4,19.0
2024-02-29,CUST_172,prod_09,13861.76,121,10969,268.6,2.2,9,981.3,8,16.1
2024-02-29,CUST_160,prod_05,9258.24,21,1545,353.7,6.7,4,1152.7,11,8.0
2024-02-29,CUST_181,prod_05,10243.91,108,11834,132.8,3.6,15,389.8,5,12.5
2024-02-29,CUST_167,prod_10,9043.41,57,4000,390.9,12.8,9,731.9,3,4.4
2024-02-29,CUST_007,prod_06,7454.13,64,6432,113.2,12.2,20,239.8,3,17.3
2024-02-29,CUST_010,prod_04,10301.19,77,5464,611.2,5.7,13,432.7,5,24.4
2024-02-29,CUST_125,prod_10,13720.83,104,13132,279.5,4.6,13,944.5,11,22.3
2024-02-29,CUST_030,prod_07,13991.4,113,11727,491.7,10.4,9,776.4,11,17.3
2024-02-29,CUST_147,prod_04,11388.54,33,10402,320.8,8.1,19,803.3,9,18.8
2024-02-29,CUST_042,prod_10,12058.26,41,10178,503.5,9.9,5,1286.4,8,23.5
2024-02-29,CUST_178,prod_08,12042.9,127,9758,187.7,7.5,12,492.8,7,23.7
2024-02-29,CUST_031,prod_04,10328.16,33,3408,353.3,12.9,7,1031.9,8,20.0
2024-02-29,CUST_088,prod_01,12067.23,64,4279,624.7,1.9,12,981.2,5,14.6
2024-02-29,CUST_153,prod_03,13201.87,130,4976,566.1,4.8,8,619.8,8,26.1
2024-02-29,CUST_110,prod_06,8107.46,62,10289,643.7,9.9,12,350.6,4,22.5
2024-02-29,CUST_029,prod_07,8876.24,57,9158,568.0,9.2,8,593.8,5,16.7
2024-02-29,CUST_166,prod_08,13917.3,89,4174,122.3,1.8,12,1204.7,5,17.0
2024-02-29,CUST_034,prod_06,9397.77,74,6960,130.8,10.6,4,857.6,4,20.0
2024-02-29,CUST_146,prod_01,13109.6,114,11796,195.0,10.1,7,916.4,11,20.0
2024-02-29,CUST_109,prod_07,10540.47,81,4967,458.3,3.3,13,628.2,7,18.2
2024-02-29,CUST_121,prod_10,15581.09,127,8503,262.2,6.2,13,830.6,9,11.8
2024-02-29,CUST_065,prod_10,13717.34,130,8610,576.2,12.8,20,614.5,8,6.6
2024-02-29,CUST_010,prod_03,8360.15,16,13225,608.7,8.0,4,919.8,7,23.0
2024-02-29,CUST_066,prod_06,5863.8,13,5990,407.7,2.6,16,266.7,4,17.1
2024-02-29,CUST_118,prod_09,7866.38,42,8500,145.2,7.8,7,760.5,5,19.7
2024-02-29,CUST_160,prod_06,7643.89,86,3334,307.7,3.8,4,230.2,5,18.5
2024-02-29,CUST_017,prod_05,12266.59,101,6820,415.9,7.0,13,442.9,9,6.0
2024-02-29,CUST_067,prod_09,3737.49,16,12345,87.2,9.4,16,135.1,3,7.8
2024-02-29,CUST_024,prod_08,9027.9,64,5052,95.5,7.2,5,747.3,9,20.1
2024-02-29,CUST_111,prod_07,8196.52,15,11205,129.2,6.9,7,777.1,9,20.9
2024-02-29,CUST_085,prod_06,13424.79,52,7170,527.5,4.4,16,1005.4,11,16.1
2024-02-29,CUST_103,prod_07,12944.08,113,5060,535.2,7.6,8,813.3,7,21.8
2024-02-29,CUST_084,prod_10,12165.86,113,4588,605.3,12.0,16,470.7,7,20.3
2024-02-29,CUST_075,prod_10,12726.94,110,3260,616.5,11.4,8,620.1,8,11.5
2024-02-29,CUST_107,prod_09,5087.14,31,4360,408.8,7.1,5,288.9,4,3.7
2024-02-29,CUST_138,prod_01,12150.19,64,2226,231.2,9.8,15,1130.5,5,23.0
2024-02-29,CUST_035,prod_06,7952.54,58,8394,399.3,3.4,4,516.0,3,13.1
2024-02-29,CUST_012,prod_10,12151.75,129,3278,249.3,5.2,4,499.1,9,10.4
2024-02-29,CUST_047,prod_09,6784.16,38,2588,198.7,2.2,7,456.7,11,4.1
2024-02-29,CUST_076,prod_03,8398.77,38,8265,370.2,4.2,13,695.5,4,14.1
2024-02-29,CUST_065,prod_08,6321.52,28,10969,496.0,2.0,8,224.3,11,5.0
2024-02-29,CUST_196,prod_10,9550.37,24,8386,530.9,1.9,13,1210.5,3,11.8
2024-02-29,CUST_171,prod_06,7966.82,49,4127,339.4,4.7,8,462.8,8,14.2
2024-02-29,CUST_036,prod_02,10567.27,70,1660,480.7,3.9,19,409.7,11,19.4
2024-02-29,CUST_108,prod_04,9728.97,96,6744,522.6,10.5,19,281.4,4,11.0
2024-02-29,CUST_088,prod_03,9400.12,48,11859,246.2,8.6,8,865.1,8,4.7
2024-02-29,CUST_014,prod_09,10323.4,69,8110,463.7,8.3,19,470.4,7,21.9
2024-02-29,CUST_144,prod_06,17141.6,109,13094,202.2,6.6,17,1308.1,8,15.0
2024-02-29,CUST_042,prod_02,9109.88,74,6431,370.4,6.7,20,548.5,3,10.3
2024-02-29,CUST_120,prod_08,8646.36,62,9229,635.2,4.8,13,278.2,8,12.7
2024-02-29,CUST_154,prod_10,7646.38,40,2191,283.8,12.8,11,500.9,11,6.2
2024-02-29,CUST_058,prod_02,9173.68,20,10009,605.1,12.1,7,904.8,11,9.8
2024-02-29,CUST_187,prod_10,9114.87,56,13060,326.6,12.3,7,790.5,9,9.3
2024-02-29,CUST_025,prod_09,11265.13,114,4056,134.7,3.4,7,912.3,3,24.0
2024-03-31,CUST_022,prod_03,11882.93,96,12085,106.4,2.5,11,861.6,4,10.2
2024-03-31,CUST_162,prod_01,10941.36,37,12274,424.6,7.2,21,996.0,3,3.2
2024-03-31,CUST_072,prod_10,10805.35,51,3536,80.7,8.0,14,1083.0,10,4.0
2024-03-31,CUST_052,prod_04,15645.56,95,10098,217.6,5.1,21,1166.6,3,26.9
2024-03-31,CUST_067,prod_04,11204.06,37,9485,160.6,12.9,19,1028.9,3,21.2
2024-03-31,CUST_092,prod_03,11967.8,75,1865,307.9,4.3,19,854.5,5,7.2
2024-03-31,CUST_126,prod_09,10150.42,18,8125,310.7,10.1,5,1103.1,10,21.8
2024-03-31,CUST_029,prod_06,10078.46,90,5481,365.7,9.5,11,428.3,8,13.4
2024-03-31,CUST_137,prod_08,10358.94,119,3502,617.6,7.2,21,237.8,4,8.8
2024-03-31,CUST_185,prod_08,8008.65,45,3862,167.2,10.0,4,622.9,7,10.1
2024-03-31,CUST_004,prod_09,10150.52,107,7405,341.3,8.6,19,258.1,4,10.9
2024-03-31,CUST_143,prod_06,13283.13,27,5561,638.4,9.8,19,1284.3,5,6.0
2024-03-31,CUST_150,prod_09,10814.72,137,9348,199.6,9.7,11,237.5,3,9.0
2024-03-31,CUST_075,prod_02,13354.59,104,4573,374.8,8.6,19,960.7,7,23.8
2024-03-31,CUST_014,prod_05,9522.7,33,12611,198.3,12.8,5,934.6,11,5.7
2024-03-31,CUST_087,prod_01,11810.29,104,9574,575.2,5.1,8,792.6,5,21.3
2024-03-31,CUST_110,prod_07,11356.15,68,11667,209.5,5.6,4,1171.7,7,17.0
2024-03-31,CUST_195,prod_01,7378.11,33,10881,181.5,12.4,19,289.5,8,11.9
2024-03-31,CUST_094,prod_05,13647.08,100,11160,431.6,4.2,10,1270.8,7,9.9
2024-03-31,CUST_119,prod_01,15838.88,119,5739,582.9,8.9,15,864.1,7,13.7
2024-03-31,CUST_070,prod_09,8153.23,19,6210,619.5,12.9,16,411.6,11,16.1
2024-03-31,CUST_066,prod_10,12829.25,60,12451,371.4,7.8,14,979.4,7,12.3
2024-03-31,CUST_044,prod_01,10417.86,14,10134,117.7,3.3,21,1200.2,3,5.6
2024-03-31,CUST_099,prod_06,8008.8,15,7432,592.2,2.5,4,940.2,5,17.9
2024-03-31,CUST_113,prod_07,12917.38,136,9475,664.6,9.9,8,428.6,8,6.9
2024-03-31,CUST_062,prod_08,6772.0,16,6580,583.7,7.7,7,497.1,4,18.2
2024-03-31,CUST_011,prod_06,10341.07,77,7483,409.8,6.9,11,800.5,4,26.8
2024-03-31,CUST_154,prod_01,12759.71,59,4598,418.9,11.8,14,916.7,8,16.0
2024-03-31,CUST_096,prod_01,7989.91,27,7625,314.6,2.0,19,525.3,4,19.5
2024-03-31,CUST_025,prod_04,12654.75,99,9904,592.4,4.6,21,463.3,5,18.4
2024-03-31,CUST_073,prod_02,12928.23,34,11846,600.7,13.2,8,1234.3,10,20.4
2024-03-31,CUST_175,prod_09,9274.71,92,5821,316.0,9.7,15,178.5,3,16.8
2024-03-31,CUST_057,prod_10,11045.51,56,2217,330.4,11.4,14,1125.8,5,18.8
2024-03-31,CUST_041,prod_08,10375.13,97,10265,300.9,1.4,7,700.1,4,12.4
2024-03-31,CUST_007,prod_01,12366.66,92,6166,417.6,2.6,8,847.1,10,19.5
2024-03-31,CUST_183,prod_05,9481.69,40,9706,210.0,4.1,21,755.6,7,14.7
2024-03-31,CUST_044,prod_04,10509.54,81,6636,593.4,7.1,11,530.5,5,10.5
2024-03-31,CUST_083,prod_03,10719.53,92,8797,604.4,5.9,14,272.4,7,4.4
2024-03-31,CUST_157,prod_02,10406.27,97,2267,450.7,12.8,11,266.6,8,13.4
2024-03-31,CUST_063,prod_06,11045.79,125,11775,505.9,8.7,10,188.6,10,3.6
2024-03-31,CUST_173,prod_07,11079.49,70,6020,492.2,10.2,15,414.2,11,23.6
2024-03-31,CUST_112,prod_07,7969.23,73,13230,606.5,3.9,10,444.1,3,3.2
2024-03-31,CUST_040,prod_07,9575.17,66,12292,294.7,10.0,8,446.8,10,13.5
2024-03-31,CUST_009,prod_08,13339.52,104,12023,359.0,7.5,18,973.6,7,9.9
2024-03-31,CUST_049,prod_02,10549.62,42,13175,101.7,12.8,8,1354.9,5,13.5
2024-03-31,CUST_133,prod_04,9076.97,67,4391,117.7,5.2,14,439.7,11,20.6
2024-03-31,CUST_061,prod_01,11724.42,48,11527,275.0,7.3,10,1059.1,10,11.0
2024-03-31,CUST_104,prod_04,8055.93,71,5285,71.8,6.6,8,389.2,5,11.9
2024-03-31,CUST_017,prod_10,10957.04,34,5266,259.5,9.6,12,1043.3,4,26.8
2024-03-31,CUST_200,prod_01,10149.55,60,4616,285.0,11.7,12,487.3,10,25.8
2024-03-31,CUST_110,prod_02,14598.65,93,6176,636.7,3.5,8,919.4,10,21.7
2024-03-31,CUST_132,prod_08,15322.09,125,6853,573.5,13.7,14,1193.1,11,3.0
2024-03-31,CUST_117,prod_09,15357.42,92,6125,559.7,3.6,15,1362.1,8,16.7
2024-03-31,CUST_006,prod_09,9197.2,40,11845,455.1,6.8,11,783.2,8,6.2
2024-03-31,CUST_168,prod_08,8083.76,56,5764,664.7,8.3,7,203.8,8,20.5
2024-03-31,CUST_071,prod_05,6839.44,62,8261,168.5,10.4,5,332.9,4,8.3
2024-03-31,CUST_021,prod_06,15186.89,104,6150,182.6,2.9,14,1278.6,8,26.2
2024-03-31,CUST_040,prod_08,15597.79,136,1763,230.3,8.2,18,782.0,5,14.0
2024-03-31,CUST_045,prod_10,11492.79,73,5484,138.4,11.4,18,497.0,10,25.2
2024-03-31,CUST_170,prod_10,10473.75,29,7205,366.8,8.8,10,836.9,10,22.1
2024-03-31,CUST_005,prod_09,11915.62,49,2719,470.7,12.1,18,1124.6,8,20.7
2024-03-31,CUST_036,prod_09,6395.22,78,9034,130.2,6.2,5,177.7,4,15.6
2024-03-31,CUST_015,prod_10,10478.02,82,5720,86.0,5.2,14,771.2,5,11.3
2024-03-31,CUST_193,prod_10,6558.12,16,1585,227.1,12.8,12,433.3,8,19.6
2024-03-31,CUST_033,prod_05,14323.97,115,6149,528.7,2.4,19,718.4,3,15.6
2024-03-31,CUST_192,prod_01,5640.56,25,6021,84.5,2.8,15,161.5,5,18.0
2024-03-31,CUST_101,prod_06,7446.01,88,9223,343.8,10.9,4,284.9,3,23.5
2024-03-31,CUST_033,prod_04,6952.63,16,4961,408.7,5.7,4,601.1,8,18.2
2024-03-31,CUST_088,prod_04,15967.64,136,2919,582.2,11.9,10,1062.0,4,13.8
2024-03-31,CUST_142,prod_05,14742.58,78,11305,177.0,3.9,21,1157.5,11,25.1
2024-03-31,CUST_184,prod_10,11294.16,41,6258,139.1,13.2,11,1055.6,7,27.3
2024-03-31,CUST_117,prod_01,9267.73,88,5170,134.6,9.0,10,464.0,7,20.9
2024-03-31,CUST_090,prod_04,10867.99,41,4358,666.2,11.6,21,758.1,4,16.4
2024-03-31,CUST_011,prod_10,14192.95,134,11787,237.0,3.9,19,389.4,10,24.0
2024-03-31,CUST_120,prod_10,13606.39,73,5710,557.5,6.2,21,1301.8,3,23.8
2024-03-31,CUST_109,prod_08,7931.03,45,5402,229.8,11.0,4,843.3,4,26.6
2024-03-31,CUST_059,prod_02,10471.55,110,9991,132.1,6.6,10,491.7,4,5.3
2024-03-31,CUST_074,prod_03,9676.67,79,3378,580.7,3.8,5,613.1,4,26.6
2024-03-31,CUST_118,prod_07,18632.89,111,13371,682.8,8.4,18,1305.7,10,14.3
2024-03-31,CUST_071,prod_06,13533.58,130,6288,211.5,1.8,16,830.3,10,12.0
2024-03-31,CUST_117,prod_04,11466.68,79,2936,506.2,12.4,10,738.9,5,22.7
2024-03-31,CUST_023,prod_03,9223.32,70,10043,137.0,8.2,7,610.9,7,22.2
2024-03-31,CUST_016,prod_04,7738.05,32,4069,415.1,9.9,4,485.8,8,11.4
2024-03-31,CUST_173,prod_06,12518.69,53,6644,227.2,5.9,18,986.1,11,13.1
2024-03-31,CUST_078,prod_01,9353.37,90,11216,255.5,3.2,15,301.9,7,14.0
2024-03-31,CUST_186,prod_09,8402.89,30,11601,669.5,9.1,18,270.3,5,22.9
2024-03-31,CUST_013,prod_01,8863.24,37,4553,121.4,5.4,21,536.0,11,15.4
2024-03-31,CUST_099,prod_08,13510.26,90,11111,259.6,4.5,14,869.9,7,10.4
2024-03-31,CUST_053,prod_09,11907.99,96,7416,520.5,2.8,12,669.6,10,24.5
2024-03-31,CUST_048,prod_10,7684.53,16,10228,102.3,6.6,10,758.6,5,20.7
2024-03-31,CUST_058,prod_01,5449.39,15,4865,77.1,8.1,10,347.1,10,4.7
2024-03-31,CUST_024,prod_01,5983.98,18,2450,352.6,1.9,7,296.4,7,15.0
2024-03-31,CUST_130,prod_10,7837.76,49,13114,548.8,6.6,12,283.8,4,24.8
2024-03-31,CUST_137,prod_10,10575.56,81,7791,249.7,12.3,7,829.7,5,9.7
2024-03-31,CUST_094,prod_10,14282.13,110,7593,658.4,12.7,16,947.4,7,3.5
2024-03-31,CUST_046,prod_01,9491.06,55,13399,592.8,9.2,15,628.7,3,4.7
2024-03-31,CUST_037,prod_10,8853.64,90,6176,244.3,11.2,7,338.0,3,19.2
2024-03-31,CUST_143,prod_02,7071.82,56,6188,333.0,8.8,7,263.3,7,6.8
2024-03-31,CUST_105,prod_02,8058.97,32,4614,624.0,1.7,4,721.2,4,18.2
2024-03-31,CUST_054,prod_03,8343.79,16,11292,573.2,2.9,11,796.9,5,4.2
2024-03-31,CUST_176,prod_04,14699.16,123,13579,596.6,4.5,14,1119.9,4,10.9
2024-03-31,CUST_082,prod_08,8932.26,34,12527,454.6,3.6,12,428.2,11,12.2
2024-03-31,CUST_038,prod_04,11729.37,36,1445,658.3,4.3,21,1062.7,5,16.1
2024-03-31,CUST_163,prod_10,12231.8,51,2622,664.0,6.2,12,1101.8,3,25.1
2024-03-31,CUST_151,prod_08,10506.1,67,10065,211.8,7.5,4,1026.9,5,14.7
2024-03-31,CUST_186,prod_01,10229.57,90,4562,425.0,6.3,16,475.1,3,21.9
2024-03-31,CUST_187,prod_09,11534.21,29,3321,519.0,3.6,12,1196.5,3,23.1
2024-03-31,CUST_107,prod_04,11677.31,126,2108,471.1,10.2,8,259.0,5,25.0
2024-03-31,CUST_152,prod_03,14642.37,95,10290,202.9,11.9,14,1369.4,4,17.9
2024-03-31,CUST_165,prod_01,10612.65,25,3221,464.4,6.6,18,871.9,8,10.2
2024-03-31,CUST_127,prod_02,10826.11,51,8034,512.1,12.9,5,1006.6,5,11.2
2024-03-31,CUST_099,prod_02,9324.83,22,10219,101.6,3.9,14,1130.9,3,17.8
2024-03-31,CUST_083,prod_04,12859.33,92,10372,489.6,10.5,10,1297.2,3,17.7
2024-03-31,CUST_002,prod_04,13967.04,116,10828,131.8,6.9,15,966.9,4,18.5
2024-03-31,CUST_135,prod_04,8067.7,49,1534,632.7,3.8,11,379.9,7,8.7
2024-03-31,CUST_165,prod_02,12876.92,90,1691,360.1,2.9,21,956.6,10,3.9
2024-03-31,CUST_133,prod_10,7761.34,38,5211,614.1,2.2,18,421.6,3,24.9
2024-03-31,CUST_050,prod_09,11845.34,32,4068,607.6,13.2,14,1138.0,11,15.4
2024-03-31,CUST_198,prod_10,8228.36,58,6739,343.9,11.4,7,651.5,4,22.9
2024-03-31,CUST_196,prod_01,10121.15,73,12645,348.1,5.4,10,314.0,10,19.2
2024-03-31,CUST_113,prod_10,11424.87,112,8673,670.4,7.3,18,268.8,8,18.2
2024-03-31,CUST_106,prod_03,12456.12,62,5273,226.0,12.6,7,1200.6,5,7.2
2024-03-31,CUST_196,prod_02,5892.17,14,7812,250.3,7.9,21,365.7,3,12.2
2024-03-31,CUST_147,prod_10,17137.73,115,8887,489.2,13.1,21,1213.6,8,11.6
2024-03-31,CUST_029,prod_03,16726.63,134,10231,552.5,12.4,8,986.7,11,24.3
2024-03-31,CUST_052,prod_06,9740.12,62,13382,668.8,12.4,16,298.2,7,19.2
2024-03-31,CUST_061,prod_09,16317.51,116,12325,568.4,5.5,11,1207.2,11,20.2
2024-03-31,CUST_116,prod_06,6930.5,62,8383,475.7,9.6,5,278.4,8,4.2
2024-03-31,CUST_153,prod_08,12390.34,53,8169,571.4,13.4,5,1248.6,4,24.0
2024-03-31,CUST_034,prod_09,6954.38,25,12696,458.6,11.4,18,362.6,4,25.2
2024-03-31,CUST_063,prod_02,8137.94,73,6092,408.3,8.2,8,163.4,4,27.1
2024-03-31,CUST_157,prod_01,8304.27,30,4959,362.1,1.8,10,656.4,5,8.7
2024-03-31,CUST_080,prod_08,16459.22,95,13045,521.1,8.5,15,1321.9,10,12.2
2024-03-31,CUST_096,prod_05,7721.83,22,8757,176.4,8.9,4,971.1,3,26.7
2024-03-31,CUST_188,prod_07,14278.85,121,5442,591.2,2.0,18,1001.0,8,5.6
2024-03-31,CUST_113,prod_08,10126.64,118,10080,276.0,12.4,5,289.4,11,20.5
2024-03-31,CUST_139,prod_08,8890.49,30,8887,683.5,4.7,21,709.8,3,3.8
2024-03-31,CUST_142,prod_10,12896.97,110,5350,122.7,3.0,7,1129.9,3,16.8
2024-03-31,CUST_079,prod_08,8947.76,38,3406,169.1,7.7,19,901.6,3,16.1
2024-03-31,CUST_183,prod_02,9239.83,63,3367,567.5,2.2,5,674.4,4,12.2
2024-03-31,CUST_197,prod_04,14202.54,105,1551,547.2,3.2,5,1135.8,8,20.5
2024-03-31,CUST_041,prod_01,17121.2,122,6697,333.3,2.5,19,988.6,11,22.6
2024-03-31,CUST_034,prod_05,10815.51,52,3433,166.9,12.3,12,1139.4,7,22.6
2024-03-31,CUST_073,prod_03,12519.21,82,9695,289.6,12.5,21,786.4,10,27.4
2024-03-31,CUST_032,prod_03,6811.55,16,5803,244.5,5.4,14,505.6,5,4.1
2024-03-31,CUST_010,prod_02,8921.07,23,2565,316.1,3.9,11,690.7,8,6.0
2024-03-31,CUST_180,prod_04,11096.69,84,6292,568.5,3.1,4,928.1,3,4.9
2024-03-31,CUST_030,prod_09,14863.01,67,12001,633.5,3.2,16,1127.8,5,21.3
2024-03-31,CUST_161,prod_07,7043.38,70,7967,557.1,12.7,4,185.4,3,21.4
2024-03-31,CUST_138,prod_10,15996.08,116,13111,248.1,3.1,15,1340.0,3,3.9
2024-03-31,CUST_009,prod_01,14733.68,86,11394,274.0,2.1,19,1192.1,4,18.8
2024-03-31,CUST_187,prod_03,11429.57,93,6875,439.0,9.4,14,486.8,5,4.0
2024-03-31,CUST_124,prod_03,6241.13,34,5698,218.4,10.1,15,260.9,3,14.4
2024-03-31,CUST_133,prod_06,7606.77,34,6398,396.4,9.7,18,563.3,4,14.7
2024-03-31,CUST_164,prod_09,7964.15,37,3494,251.9,8.6,10,692.1,3,3.6
2024-03-31,CUST_092,prod_08,6228.89,62,6340,265.6,3.7,7,246.7,4,15.9
2024-03-31,CUST_098,prod_05,8571.08,63,2045,613.7,7.8,18,322.7,5,11.3
2024-03-31,CUST_054,prod_05,9101.57,64,1900,133.3,11.9,18,757.8,3,19.2
2024-03-31,CUST_015,prod_09,11400.49,32,7601,560.6,7.6,19,1020.1,11,16.2
2024-03-31,CUST_001,prod_05,12303.87,92,7025,200.3,6.4,12,859.4,10,11.5
2024-03-31,CUST_155,prod_07,11113.13,86,8912,569.2,8.1,7,753.8,7,10.6
2024-03-31,CUST_023,prod_06,10349.41,47,13278,653.6,3.8,4,882.0,7,17.0
2024-03-31,CUST_017,prod_01,12852.52,134,1632,476.4,3.9,12,633.5,4,21.3
2024-03-31,CUST_006,prod_04,7607.46,74,8371,96.0,3.4,7,289.2,8,9.4
2024-03-31,CUST_162,prod_10,11642.34,129,8130,207.5,6.7,11,670.3,4,13.3
2024-03-31,CUST_083,prod_10,15731.02,130,4072,236.7,2.9,4,1109.5,7,26.1
